,기온,풍속,습도,증기압,이슬점,현지기압,전운량,중하층,지면온도,log_percip,1시간전,2시간전,3시간전,4시간전,5시간전,6시간전,마포 강수량,마포 1시간전,마포 2시간전,마포 3시간전,마포 4시간전,마포 5시간전,마포 6시간전,성북 강수량,성북 1시간전,성북 2시간전,성북 3시간전,성북 4시간전,성북 5시간전,성북 6시간전,성동 강수량,성동 1시간전,성동 2시간전,성동 3시간전,성동 4시간전,성동 5시간전,성동 6시간전,용산 강수량,용산 1시간전,용산 2시간전,용산 3시간전,용산 4시간전,용산 5시간전,용산 6시간전
성북 2시간전,-0.030239973931248366,0.07894727040745891,0.31880240969228946,0.19860489386840005,0.18365119648769448,-0.1876230537586039,0.2580144393544783,0.2570126338395157,-0.05108924303310365,0.5383742768041678,0.6788080409150877,0.9096254477676019,0.7161685924928436,0.5542302271317509,0.4664202596082143,0.40201073864906167,0.5238774471146551,0.6511226217809551,0.8634042494639164,0.7185579304923877,0.5516409160867451,0.4619251698913332,0.39405224453421317,0.5551135386223371,0.7079069220738106,1.0,0.7079069220738106,0.5551135386223349,0.46665967303546785,0.4052256803507938,0.5435237932114407,0.6818467367301442,0.8387454379075278,0.6663839749072593,0.523621416779092,0.4390036226313482,0.37746999001345216,0.5340074165889972,0.6595970870450009,0.8249657994914624,0.6841323837426877,0.535619569512562,0.44690979472908676,0.38089941957225004
성북 3시간전,-0.0279831560431902,0.08014834948994393,0.3101738888082535,0.19512970450604253,0.18074231930830711,-0.19012125135707933,0.2522681347379806,0.2501449927827129,-0.04920048947373093,0.4480203729611418,0.5383742768041712,0.6788080409150881,0.9096254477676117,0.7161685924928456,0.5542302271317511,0.4664202596082185,0.43531163063721506,0.5238774471146553,0.6511226217809483,0.8634042494639194,0.7185579304923937,0.5516409160867461,0.46192516989133553,0.46665967303546657,0.5551135386223369,0.7079069220738106,1.0,0.7079069220738085,0.5551135386223379,0.46665967303546724,0.45282152777234197,0.5435237932114394,0.6818467367301432,0.8387454379075332,0.6663839749072602,0.5236214167790957,0.43900362263135023,0.4407632371897239,0.5340074165889982,0.659597087044996,0.8249657994914664,0.6841323837426917,0.5356195695125654,0.4469097947290893
성북 4시간전,-0.02541774175977021,0.08137269442950615,0.30105497170431506,0.19166567208424662,0.17768208130968025,-0.1914857288984712,0.2462247604625437,0.24499673193928356,-0.04687385278478914,0.39212850850014463,0.4480203729611443,0.5383742768041667,0.678808040915086,0.9096254477676116,0.7161685924928415,0.5542302271317499,0.37794172130720755,0.4353116306372169,0.5238774471146539,0.6511226217809518,0.8634042494639119,0.7185579304923865,0.5516409160867453,0.40522568035079204,0.46665967303546735,0.5551135386223349,0.7079069220738085,1.0,0.7079069220738128,0.5551135386223366,0.3904375199186816,0.4528215277723396,0.543523793211436,0.681846736730142,0.8387454379075314,0.6663839749072651,0.5236214167790957,0.3816790882226255,0.4407632371897272,0.5340074165889971,0.6595970870449971,0.8249657994914689,0.6841323837426883,0.5356195695125655
성북 5시간전,-0.022611009897495378,0.08263713501407842,0.29139351483870296,0.18809749048422889,0.17444155281244408,-0.19223817919738362,0.2398788757959139,0.24093571047564685,-0.044645631922152075,0.3446722731712922,0.3921285085001476,0.44802037296114194,0.5383742768041708,0.6788080409150834,0.9096254477676059,0.716168592492842,0.3323794398802283,0.3779417213072081,0.43531163063721484,0.5238774471146561,0.6511226217809527,0.8634042494639167,0.7185579304923909,0.35747999291643223,0.40522568035079426,0.46665967303546785,0.5551135386223379,0.7079069220738128,1.0,0.7079069220738098,0.34138046963377505,0.3904375199186831,0.452821527772341,0.5435237932114364,0.6818467367301434,0.8387454379075291,0.6663839749072649,0.33501488056646267,0.38167908822262947,0.4407632371897252,0.5340074165889981,0.6595970870449982,0.8249657994914659,0.6841323837426896
성북 6시간전,-0.019900598497369214,0.08303624923960459,0.28184626320952716,0.18442919291511334,0.17104564095716965,-0.19216159720696932,0.23392721277483272,0.23571215404925633,-0.04240445612712191,0.30564331773848386,0.34467227317129373,0.3921285085001478,0.4480203729611444,0.5383742768041686,0.6788080409150875,0.9096254477676109,0.2942924877974895,0.3323794398802288,0.3779417213072067,0.43531163063721184,0.5238774471146567,0.6511226217809478,0.863404249463924,0.3153666197799356,0.35747999291643456,0.4052256803507938,0.46665967303546724,0.5551135386223366,0.7079069220738098,1.0,0.2978865690378856,0.3413804696337755,0.39043751991868414,0.4528215277723418,0.5435237932114395,0.6818467367301461,0.838745437907532,0.28969942113021996,0.33501488056646406,0.3816790882226269,0.4407632371897207,0.5340074165889969,0.6595970870449945,0.8249657994914672
성동 강수량,-0.0301172133001153,0.06543605215945095,0.31395070634275574,0.19376275967930148,0.17889785540953024,-0.16743296809620525,0.25618145530831443,0.2604573914438962,-0.050381953428348676,0.8764991081675615,0.7159180264723962,0.5585658691672001,0.4653134835290045,0.3949669581355228,0.34423218657549054,0.29966598606143613,0.8494756963093589,0.7251204831096923,0.5598984712981029,0.46265225714369956,0.390045203352021,0.3391346282133058,0.29664572012268975,0.8387454379075285,0.6818467367301451,0.5435237932114407,0.45282152777234197,0.3904375199186816,0.34138046963377505,0.2978865690378856,1.0,0.7013344618958953,0.540037891970887,0.4427734624850641,0.3743020472487663,0.32651564246724646,0.28303712203823617,0.9075533131564382,0.7142791897747142,0.5467309991024685,0.4484725191962639,0.37650388188886147,0.32602133018835194,0.2849361509218431
성동 1시간전,-0.03212452992896291,0.06306881427729563,0.31294173513402285,0.19092421363586695,0.17685119026274584,-0.17248613753443873,0.25114824958927917,0.25154123233142484,-0.04980420093554314,0.6662016031066421,0.8764991081675679,0.715918026472394,0.5585658691672006,0.46531348352900487,0.39496695813552285,0.3442321865754904,0.6413905280563028,0.8494756963093599,0.7251204831096912,0.5598984712981018,0.46265225714369523,0.3900452033520207,0.33913462821330553,0.666383974907261,0.8387454379075273,0.6818467367301442,0.5435237932114394,0.4528215277723396,0.3904375199186831,0.3413804696337755,0.7013344618958953,1.0,0.7013344618958983,0.5400378919708843,0.4427734624850646,0.374302047248766,0.3265156424672461,0.6637150272123264,0.9075533131564381,0.7142791897747107,0.5467309991024636,0.44847251919626585,0.37650388188885947,0.3260213301883522
성동 2시간전,-0.030590055866884368,0.06726682845743377,0.3048295823686816,0.18714863651603722,0.17392897076704725,-0.1762218516235903,0.24562402377631218,0.24372643034810615,-0.048268569963952145,0.5220015097545356,0.6662016031066482,0.8764991081675676,0.7159180264723957,0.558565869167201,0.46531348352900415,0.39496695813552307,0.5125661458338994,0.6413905280563044,0.8494756963093585,0.72512048310969,0.5598984712981021,0.46265225714369773,0.3900452033520199,0.5236214167790932,0.6663839749072594,0.8387454379075278,0.6818467367301432,0.543523793211436,0.452821527772341,0.39043751991868414,0.540037891970887,0.7013344618958983,1.0,0.7013344618958937,0.540037891970882,0.442773462485062,0.37430204724876714,0.5263033178319948,0.6637150272123291,0.9075533131564362,0.7142791897747143,0.5467309991024679,0.4484725191962659,0.37650388188886147
성동 3시간전,-0.02762175105476214,0.06774772183604776,0.29513274998283245,0.18370762919644357,0.17106623247189423,-0.17865394826384312,0.2399788069502651,0.23667886409122896,-0.04609763315254407,0.4299520880228968,0.5220015097545395,0.6662016031066431,0.8764991081675679,0.7159180264723977,0.5585658691672007,0.4653134835290022,0.41938305294892236,0.5125661458339011,0.6413905280562994,0.8494756963093577,0.7251204831096902,0.5598984712981018,0.46265225714369684,0.43900362263134934,0.5236214167790952,0.6663839749072593,0.8387454379075332,0.681846736730142,0.5435237932114364,0.4528215277723418,0.4427734624850641,0.5400378919708843,0.7013344618958937,1.0,0.7013344618958963,0.5400378919708833,0.44277346248506494,0.4287653468115566,0.526303317831995,0.6637150272123239,0.9075533131564373,0.7142791897747106,0.5467309991024693,0.4484725191962651
성동 4시간전,-0.024509627118474472,0.0692775082372746,0.2856317979978273,0.18039615482138197,0.16816657608482444,-0.18011548377742342,0.23396660470922792,0.2314333598153202,-0.04352289406509535,0.3725097498119397,0.4299520880228966,0.5220015097545382,0.6662016031066458,0.876499108167561,0.7159180264723944,0.5585658691671956,0.3608711029171271,0.41938305294892464,0.5125661458339006,0.6413905280563011,0.8494756963093598,0.7251204831096918,0.5598984712981024,0.377469990013454,0.4390036226313511,0.523621416779092,0.6663839749072602,0.8387454379075314,0.6818467367301434,0.5435237932114395,0.3743020472487663,0.4427734624850646,0.540037891970882,0.7013344618958963,1.0,0.701334461895893,0.5400378919708867,0.3633777664111378,0.42876534681155865,0.5263033178319907,0.6637150272123253,0.9075533131564317,0.7142791897747133,0.5467309991024676
성동 5시간전,-0.021425576430865848,0.07139592756693275,0.27618158925515895,0.1772897790537032,0.16523085326407982,-0.18075455266816887,0.22744865444270967,0.2271429687641647,-0.04103368654976494,0.32610568913929655,0.3725097498119398,0.4299520880228986,0.5220015097545418,0.6662016031066463,0.8764991081675687,0.7159180264723976,0.311628152496293,0.3608711029171276,0.41938305294892336,0.5125661458338989,0.6413905280563025,0.8494756963093568,0.7251204831096946,0.3329231254191102,0.37746999001345366,0.4390036226313482,0.5236214167790957,0.6663839749072651,0.8387454379075291,0.6818467367301461,0.32651564246724646,0.374302047248766,0.442773462485062,0.5400378919708833,0.701334461895893,1.0,0.7013344618958914,0.3166617855821934,0.3633777664111384,0.42876534681155687,0.526303317831993,0.6637150272123218,0.9075533131564355,0.7142791897747124
성동 6시간전,-0.01835882370051411,0.0717126404828413,0.2663826265975279,0.174032605753122,0.16217729535256936,-0.1805435075541898,0.22135289463050573,0.22196291919514646,-0.038781271289001,0.28556234036996847,0.32610568913929683,0.37250974981194007,0.4299520880228974,0.5220015097545363,0.6662016031066416,0.8764991081675665,0.2748363687042928,0.3116281524962932,0.3608711029171246,0.4193830529489224,0.5125661458339003,0.6413905280563003,0.8494756963093625,0.29197683064588453,0.33292312541910957,0.37746999001345216,0.43900362263135023,0.5236214167790957,0.6663839749072649,0.838745437907532,0.28303712203823617,0.3265156424672461,0.37430204724876714,0.44277346248506494,0.5400378919708867,0.7013344618958914,1.0,0.2749811744232745,0.3166617855821953,0.36337776641113756,0.4287653468115553,0.5263033178319924,0.663715027212323,0.9075533131564297
용산 강수량,-0.03469667258452582,0.059905054770629906,0.31393832622182355,0.18901939975894227,0.1755084577545262,-0.16482130530932845,0.25780717947617887,0.2589013290347523,-0.05356381500645855,0.8878010535106996,0.6930780374776584,0.5508573115224775,0.45515921681924904,0.38891516828467276,0.3390736898277792,0.29435651516742906,0.8741651687266407,0.7036140995637608,0.5507238299555017,0.4534080494200075,0.3821466136577122,0.3316903155916181,0.2901576354378803,0.8249657994914664,0.6595970870449962,0.5340074165889972,0.4407632371897239,0.3816790882226255,0.33501488056646267,0.28969942113021996,0.9075533131564382,0.6637150272123264,0.5263033178319948,0.4287653468115566,0.3633777664111378,0.3166617855821934,0.2749811744232745,1.0,0.7013280840721199,0.5457808313656229,0.44575418519145726,0.37689044724049786,0.3255075830332011,0.28437922728174186
용산 1시간전,-0.03727148871166237,0.05470166875089955,0.3143146626881992,0.1864757571026762,0.17368553954084934,-0.1701822275459119,0.25259516887157013,0.2516040823890086,-0.05315794394360555,0.692046278438456,0.8878010535107085,0.6930780374776596,0.5508573115224782,0.4551592168192478,0.38891516828467343,0.33907368982778147,0.6687602129034519,0.8741651687266452,0.7036140995637584,0.5507238299555005,0.453408049420008,0.38214661365771424,0.3316903155916197,0.6841323837426905,0.824965799491468,0.6595970870450009,0.5340074165889982,0.4407632371897272,0.38167908822262947,0.33501488056646406,0.7142791897747142,0.9075533131564381,0.6637150272123291,0.526303317831995,0.42876534681155865,0.3633777664111384,0.3166617855821953,0.7013280840721199,1.0,0.701328084072118,0.5457808313656256,0.4457541851914541,0.3768904472404991,0.32550758303319977
용산 2시간전,-0.0357000083808991,0.06079338164725609,0.30636465093854265,0.1829118511530427,0.17092519782594007,-0.17413754773746148,0.2467190854912883,0.24295927364765443,-0.05165523577720461,0.5359094296351966,0.6920462784384548,0.8878010535107047,0.6930780374776564,0.550857311522476,0.4551592168192434,0.38891516828467126,0.5262244596228274,0.6687602129034468,0.8741651687266312,0.7036140995637558,0.5507238299554983,0.4534080494200089,0.38214661365771313,0.5356195695125642,0.6841323837426868,0.8249657994914624,0.659597087044996,0.5340074165889971,0.4407632371897252,0.3816790882226269,0.5467309991024685,0.7142791897747107,0.9075533131564362,0.6637150272123239,0.5263033178319907,0.42876534681155687,0.36337776641113756,0.5457808313656229,0.701328084072118,1.0,0.7013280840721138,0.5457808313656235,0.4457541851914521,0.3768904472404947
용산 3시간전,-0.03273082466099018,0.06236610355154212,0.2964888816152847,0.17939738219224305,0.1679486299755754,-0.17695157408741216,0.240346285779682,0.23570970066836675,-0.049575169142252414,0.4400756050038974,0.5359094296351952,0.6920462784384533,0.8878010535107054,0.6930780374776571,0.5508573115224782,0.4551592168192435,0.4288713025536637,0.5262244596228268,0.6687602129034433,0.8741651687266375,0.7036140995637546,0.5507238299555,0.45340804942000784,0.446909794729088,0.5356195695125634,0.6841323837426877,0.8249657994914664,0.6595970870449971,0.5340074165889981,0.4407632371897207,0.4484725191962639,0.5467309991024636,0.7142791897747143,0.9075533131564373,0.6637150272123253,0.526303317831993,0.4287653468115553,0.44575418519145726,0.5457808313656256,0.7013280840721138,1.0,0.7013280840721182,0.5457808313656265,0.44575418519145427
용산 4시간전,-0.02954631272268939,0.06448117604777581,0.2865542252454537,0.17600778694737904,0.16495946246848542,-0.17875548773027708,0.23398515179660292,0.22900272072838881,-0.046741340874207025,0.37764672166949315,0.4400756050038999,0.5359094296351976,0.6920462784384557,0.8878010535107116,0.693078037477658,0.5508573115224766,0.36685717921682043,0.4288713025536632,0.5262244596228199,0.6687602129034418,0.8741651687266361,0.7036140995637569,0.5507238299554991,0.3808994195722515,0.44690979472908776,0.535619569512562,0.6841323837426917,0.8249657994914689,0.6595970870449982,0.5340074165889969,0.37650388188886147,0.44847251919626585,0.5467309991024679,0.7142791897747106,0.9075533131564317,0.6637150272123218,0.5263033178319924,0.37689044724049786,0.4457541851914541,0.5457808313656235,0.7013280840721182,1.0,0.7013280840721169,0.5457808313656275
용산 5시간전,-0.02629375503808583,0.06659266637376943,0.2769072825726089,0.1728516122789353,0.16198517511169636,-0.1796847764686636,0.22715990346897688,0.22398663384659437,-0.04406770600471953,0.32935607206594275,0.37764672166949254,0.440075605003898,0.5359094296351975,0.6920462784384551,0.8878010535107032,0.6930780374776565,0.31735689189308386,0.3668571792168227,0.4288713025536629,0.5262244596228204,0.6687602129034462,0.8741651687266383,0.7036140995637544,0.33513422428657097,0.3808994195722513,0.44690979472908676,0.5356195695125654,0.6841323837426883,0.8249657994914659,0.6595970870449945,0.32602133018835194,0.37650388188885947,0.4484725191962659,0.5467309991024693,0.7142791897747133,0.9075533131564355,0.663715027212323,0.3255075830332011,0.3768904472404991,0.4457541851914521,0.5457808313656265,0.7013280840721169,1.0,0.7013280840721191
용산 6시간전,-0.022945096682238326,0.06896214239614276,0.2663258562292622,0.16924117580944803,0.15864753508632332,-0.17980063539466096,0.2208552311544026,0.21960058908812227,-0.041699579230908626,0.2898064125641616,0.32935607206594225,0.37764672166949115,0.44007560500389886,0.535909429635197,0.6920462784384512,0.8878010535107074,0.279142358470247,0.31735689189308647,0.3668571792168211,0.4288713025536623,0.5262244596228235,0.6687602129034445,0.8741651687266362,0.2957106216006975,0.33513422428656975,0.38089941957225004,0.4469097947290893,0.5356195695125655,0.6841323837426896,0.8249657994914672,0.2849361509218431,0.3260213301883522,0.37650388188886147,0.4484725191962651,0.5467309991024676,0.7142791897747124,0.9075533131564297,0.28437922728174186,0.32550758303319977,0.3768904472404947,0.44575418519145427,0.5457808313656275,0.7013280840721191,1.0
