지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
415,2005-01-01 00:00,-6.1,313.2,1.6,0,,,0,,
415,2005-01-01 01:00,-6.2,294.1,1.8,0,,,0,,
415,2005-01-01 02:00,-6.6,313.8,1.3,0,,,0,,
415,2005-01-01 03:00,-6.9,302.2,1.6,0,,,0,,
415,2005-01-01 04:00,-7.3,354.7,1.3,0,,,0,,
415,2005-01-01 05:00,-7.6,235.1,1.1,0,,,0,,
415,2005-01-01 06:00,-7.9,46.1,1.6,0,,,0,,
415,2005-01-01 07:00,-8.1,44.8,1.4,0,,,0,,
415,2005-01-01 08:00,-8,1.2,1.9,0,,,0,,
415,2005-01-01 09:00,-7.6,28.6,1.5,0,,,0,,
415,2005-01-01 10:00,-6.5,311.6,2.1,0,,,0,,
415,2005-01-01 11:00,-5.4,292,1.6,0,,,0,,
415,2005-01-01 12:00,-3.6,66.6,1.8,0,,,0,,
415,2005-01-01 13:00,-2.9,314.2,1.7,0,,,0,,
415,2005-01-01 14:00,-1.5,300.1,1.7,0,,,0,,
415,2005-01-01 15:00,-.8,277.8,1.5,0,,,0,,
415,2005-01-01 16:00,-.1,88,1.1,0,,,0,,
415,2005-01-01 17:00,-1.1,36.7,1.4,0,,,0,,
415,2005-01-01 18:00,-1.8,55.5,.7,0,,,0,,
415,2005-01-01 19:00,-2.1,357.4,.5,0,,,0,,
415,2005-01-01 20:00,-1.9,281.2,1.5,0,,,0,,
415,2005-01-01 21:00,-2.6,297.2,.5,0,,,0,,
415,2005-01-01 22:00,-2.9,280.9,.6,0,,,0,,
415,2005-01-01 23:00,-2.9,294.3,1,0,,,0,,
415,2005-01-02 00:00,-3,150.9,.6,0,,,0,,
415,2005-01-02 01:00,-2.9,145.8,1.3,0,,,0,,
415,2005-01-02 02:00,-2.9,158.1,1.7,0,,,0,,
415,2005-01-02 03:00,-3.3,165.4,1.9,0,,,0,,
415,2005-01-02 04:00,-3.7,152,1.8,0,,,0,,
415,2005-01-02 05:00,-3.8,148.8,2,0,,,0,,
415,2005-01-02 06:00,-3.8,162.7,2.6,0,,,0,,
415,2005-01-02 07:00,-3.4,148,1.7,0,,,0,,
415,2005-01-02 08:00,-3.4,158.2,1.9,0,,,0,,
415,2005-01-02 09:00,-3,154.7,1.9,0,,,0,,
415,2005-01-02 10:00,-2.2,162.4,2.8,0,,,0,,
415,2005-01-02 11:00,-1,154.1,2.7,0,,,0,,
415,2005-01-02 12:00,1.2,135.9,1.4,0,,,0,,
415,2005-01-02 13:00,1.6,164,1.2,0,,,0,,
415,2005-01-02 14:00,4.1,350.3,3.2,0,,,0,,
415,2005-01-02 15:00,4.1,334,4.8,0,,,0,,
415,2005-01-02 16:00,4.3,350.6,3.4,0,,,0,,
415,2005-01-02 17:00,4.2,270.7,3.8,0,,,0,,
415,2005-01-02 18:00,3.8,245.2,3.3,0,,,0,,
415,2005-01-02 19:00,3.9,197.2,2.4,0,,,0,,
415,2005-01-02 20:00,4.5,133.1,5.1,0,,,0,,
415,2005-01-02 21:00,4.3,93.8,4.1,0,,,0,,
415,2005-01-02 22:00,4.6,339.4,4.7,0,,,0,,
415,2005-01-02 23:00,4.4,275.8,4.2,0,,,0,,
415,2005-01-03 00:00,4.3,216.4,5.3,0,,,0,,
415,2005-01-03 01:00,4.5,215,5.3,0,,,0,,
415,2005-01-03 02:00,4.3,175.4,4.3,0,,,0,,
415,2005-01-03 03:00,4.1,113.2,2.3,0,,,0,,
415,2005-01-03 04:00,4.1,133.9,2.3,0,,,0,,
415,2005-01-03 05:00,4.2,62.1,3.1,0,,,0,,
415,2005-01-03 06:00,4.3,32.3,3.5,0,,,0,,
415,2005-01-03 07:00,4.6,26.4,3.6,0,,,0,,
415,2005-01-03 08:00,4.9,7.2,4.2,0,,,0,,
415,2005-01-03 09:00,5.3,339.1,4.1,0,,,0,,
415,2005-01-03 10:00,5,337.5,1.5,0,,,0,,
415,2005-01-03 11:00,5.5,314.1,3.8,0,,,0,,
415,2005-01-03 12:00,3.9,289.6,4.8,1,,,0,,
415,2005-01-03 13:00,3.9,228,2.5,0,,,0,,
415,2005-01-03 14:00,4.1,256.8,2.5,0,,,0,,
415,2005-01-03 15:00,4.4,276.3,3.9,0,,,0,,
415,2005-01-03 16:00,5.3,347,2.6,.5,,,0,,
415,2005-01-03 17:00,4.9,283.4,4.2,0,,,0,,
415,2005-01-03 18:00,4.6,311.1,3.4,0,,,0,,
415,2005-01-03 19:00,4.5,315.6,2.2,0,,,0,,
415,2005-01-03 20:00,3.1,83.2,2.9,0,,,0,,
415,2005-01-03 21:00,1.3,104.9,1.3,0,,,0,,
415,2005-01-03 22:00,-.1,96,3.2,0,,,0,,
415,2005-01-03 23:00,-.7,68.8,2,0,,,0,,
415,2005-01-04 00:00,-1.4,13.1,1.8,0,,,0,,
415,2005-01-04 01:00,-2.6,344.3,2.5,0,,,0,,
415,2005-01-04 02:00,-3.6,42.4,2.9,0,,,0,,
415,2005-01-04 03:00,-4.9,15.6,2.7,0,,,0,,
415,2005-01-04 04:00,-5.7,132.9,1.9,0,,,0,,
415,2005-01-04 05:00,-6.1,17.6,3.4,0,,,0,,
415,2005-01-04 06:00,-6.3,348.1,2.2,0,,,0,,
415,2005-01-04 07:00,-6.5,271.6,2.1,0,,,0,,
415,2005-01-04 08:00,-6.6,281.3,1.6,0,,,0,,
415,2005-01-04 09:00,-6.5,140.1,2.1,0,,,0,,
415,2005-01-04 10:00,-5.7,291.9,2.8,0,,,0,,
415,2005-01-04 11:00,-4.6,294.2,1.3,0,,,0,,
415,2005-01-04 12:00,-3.7,266.3,1.7,0,,,0,,
415,2005-01-04 13:00,-3,307.6,2.3,0,,,0,,
415,2005-01-04 14:00,-1.8,35.4,2.7,0,,,0,,
415,2005-01-04 15:00,-1.1,77.8,1.8,0,,,0,,
415,2005-01-04 16:00,-1.5,74.5,3,0,,,0,,
415,2005-01-04 17:00,-2.1,97,2.8,0,,,0,,
415,2005-01-04 18:00,-2.9,107.8,1.7,0,,,0,,
415,2005-01-04 19:00,-3.3,38.3,2.2,0,,,0,,
415,2005-01-04 20:00,-3.8,23.6,2.6,0,,,0,,
