지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
415,2006-01-01 00:00,2.2,0,.2,0,,,0,,
415,2006-01-01 01:00,2.2,198.1,.7,0,,,0,,
415,2006-01-01 02:00,2.4,0,.4,0,,,0,,
415,2006-01-01 03:00,2.3,200.5,.8,0,,,0,,
415,2006-01-01 04:00,2.3,0,.3,0,,,0,,
415,2006-01-01 05:00,2.3,0,.2,0,,,0,,
415,2006-01-01 06:00,2,0,.3,0,,,0,,
415,2006-01-01 07:00,1.8,304.6,.5,0,,,0,,
415,2006-01-01 08:00,1.6,203.7,.8,0,,,0,,
415,2006-01-01 09:00,1.7,0,.2,0,,,0,,
415,2006-01-01 10:00,2,11,.8,0,,,0,,
415,2006-01-01 11:00,2.3,200.2,1.3,0,,,0,,
415,2006-01-01 12:00,1.9,208,1.2,0,,,0,,
415,2006-01-01 13:00,1.2,0,.4,0,,,0,,
415,2006-01-01 14:00,1.6,208.2,.7,0,,,0,,
415,2006-01-01 15:00,1.8,0,.2,0,,,0,,
415,2006-01-01 16:00,2.3,185.7,.6,0,,,0,,
415,2006-01-01 17:00,2.2,0,.4,0,,,0,,
415,2006-01-01 18:00,2.2,210.3,1.4,0,,,0,,
415,2006-01-01 19:00,2.2,183.1,.7,0,,,0,,
415,2006-01-01 20:00,2.2,209.4,.9,0,,,0,,
415,2006-01-01 21:00,2.2,217.2,.7,0,,,0,,
415,2006-01-01 22:00,2.2,0,.4,0,,,0,,
415,2006-01-01 23:00,2.2,228.3,.7,0,,,0,,
415,2006-01-02 00:00,2.2,0,.1,0,,,0,,
415,2006-01-02 01:00,2.2,2.7,.7,0,,,0,,
415,2006-01-02 02:00,2,2.5,.8,0,,,0,,
415,2006-01-02 03:00,1.9,0,.3,0,,,0,,
415,2006-01-02 04:00,1,24.6,.7,0,,,0,,
415,2006-01-02 05:00,.5,0,.2,0,,,0,,
415,2006-01-02 06:00,0,0,.3,0,,,0,,
415,2006-01-02 07:00,-.3,0,.4,0,,,0,,
415,2006-01-02 08:00,-1,13.8,.9,0,,,0,,
415,2006-01-02 09:00,-.9,251.2,.9,0,,,0,,
415,2006-01-02 10:00,-.2,259.2,.9,0,,,0,,
415,2006-01-02 11:00,.9,261.8,.6,0,,,0,,
415,2006-01-02 12:00,1.8,327.6,.8,0,,,0,,
415,2006-01-02 13:00,3.1,248.3,1.1,0,,,0,,
415,2006-01-02 14:00,3.6,325.2,1.4,0,,,0,,
415,2006-01-02 15:00,3.7,299.7,.7,0,,,0,,
415,2006-01-02 16:00,3.5,319.3,1.2,0,,,0,,
415,2006-01-02 17:00,2.6,267.9,1.8,0,,,0,,
415,2006-01-02 18:00,1.6,160.2,1,0,,,0,,
415,2006-01-02 19:00,.5,.1,1.1,0,,,0,,
415,2006-01-02 20:00,-.2,309.8,1.1,0,,,0,,
415,2006-01-02 21:00,-.7,277.2,1.3,0,,,0,,
415,2006-01-02 22:00,-1.4,303.7,1.3,0,,,0,,
