지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
411,2006-01-01 00:00,2.1,0,.4,0,,,0,,
411,2006-01-01 01:00,2.1,276.3,1,0,,,0,,
411,2006-01-01 02:00,2.3,316.7,.6,0,,,0,,
411,2006-01-01 03:00,2.2,0,.2,0,,,0,,
411,2006-01-01 04:00,2.2,0,.2,0,,,0,,
411,2006-01-01 05:00,1.7,274.3,.8,0,,,0,,
411,2006-01-01 06:00,1.8,288.7,1.6,0,,,0,,
411,2006-01-01 07:00,1.8,294.3,1.6,0,,,0,,
411,2006-01-01 08:00,1.4,274.3,1.3,0,,,0,,
411,2006-01-01 09:00,1.7,0,.3,0,,,0,,
411,2006-01-01 10:00,2.2,0,.4,0,,,0,,
411,2006-01-01 11:00,2.4,266.2,2.3,0,,,0,,
411,2006-01-01 12:00,1.8,281.8,2.1,0,,,0,,
411,2006-01-01 13:00,1.2,293.3,2.1,0,,,0,,
411,2006-01-01 14:00,1.6,194.8,.6,0,,,0,,
411,2006-01-01 15:00,2.3,0,.3,0,,,0,,
411,2006-01-01 16:00,2.7,280.3,.8,0,,,0,,
411,2006-01-01 17:00,2.3,290.7,.7,0,,,0,,
411,2006-01-01 18:00,2.3,230.2,.8,0,,,0,,
411,2006-01-01 19:00,2.2,266.6,1.2,0,,,0,,
411,2006-01-01 20:00,2.3,0,.4,0,,,0,,
411,2006-01-01 21:00,2.1,306.3,1.1,0,,,0,,
411,2006-01-01 22:00,2,255.4,.8,0,,,0,,
411,2006-01-01 23:00,2.2,239.9,.5,0,,,0,,
411,2006-01-02 00:00,2.3,302.7,.8,0,,,0,,
411,2006-01-02 01:00,2.2,304.7,1,0,,,0,,
411,2006-01-02 02:00,1.5,274.3,1.3,0,,,0,,
411,2006-01-02 03:00,1.8,325.1,.8,0,,,0,,
411,2006-01-02 04:00,.9,299.9,1.1,0,,,0,,
411,2006-01-02 05:00,.2,289.8,1,0,,,0,,
411,2006-01-02 06:00,-.1,291.4,1.2,0,,,0,,
411,2006-01-02 07:00,-.4,309.7,.7,0,,,0,,
411,2006-01-02 08:00,-.9,294.1,1.5,0,,,0,,
411,2006-01-02 09:00,-.8,311.7,1.5,0,,,0,,
411,2006-01-02 10:00,-.6,314.2,1.8,0,,,0,,
411,2006-01-02 11:00,.5,278.7,1.6,0,,,0,,
411,2006-01-02 12:00,2.3,314.8,1.9,0,,,0,,
411,2006-01-02 13:00,2.7,224.9,2,0,,,0,,
411,2006-01-02 14:00,3.6,269,2.9,0,,,0,,
411,2006-01-02 15:00,4,261.5,2.6,0,,,0,,
411,2006-01-02 16:00,3.3,260.7,3.8,0,,,0,,
411,2006-01-02 17:00,2.6,266.4,3.7,0,,,0,,
411,2006-01-02 18:00,1.5,273.3,3.4,0,,,0,,
411,2006-01-02 19:00,0,282.6,2.9,0,,,0,,
411,2006-01-02 20:00,-.2,274.6,3.2,0,,,0,,
411,2006-01-02 21:00,-.9,305.2,3.1,0,,,0,,
411,2006-01-02 22:00,-1.3,299.8,3.1,0,,,0,,
411,2006-01-02 23:00,-1.4,278.6,2.6,0,,,0,,
411,2006-01-03 00:00,-1.7,308.3,1.4,0,,,0,,
411,2006-01-03 01:00,-2.1,311.9,1.9,0,,,0,,
411,2006-01-03 02:00,-2.3,313.2,1.6,0,,,0,,
411,2006-01-03 03:00,-2.5,296.3,1.4,0,,,0,,
411,2006-01-03 04:00,-2.8,286.6,1.5,0,,,0,,
411,2006-01-03 05:00,-3.2,297.7,2.2,0,,,0,,
411,2006-01-03 06:00,-3.1,307.4,1.8,0,,,0,,
411,2006-01-03 07:00,-3.2,294.3,1.8,0,,,0,,
411,2006-01-03 08:00,-3.7,319.2,1.3,0,,,0,,
411,2006-01-03 09:00,-2.4,268.5,3,0,,,0,,
411,2006-01-03 10:00,-1.8,273.2,3.5,0,,,0,,
411,2006-01-03 11:00,-1,282.7,3.7,0,,,0,,
411,2006-01-03 12:00,-.2,283.8,3.3,0,,,0,,
411,2006-01-03 13:00,.3,275.4,3.9,0,,,0,,
411,2006-01-03 14:00,1,276,3.9,0,,,0,,
411,2006-01-03 15:00,1.5,269.6,4.3,0,,,0,,
411,2006-01-03 16:00,1.7,286.4,3.4,0,,,0,,
411,2006-01-03 17:00,.9,282,3.1,0,,,0,,
411,2006-01-03 18:00,.1,272.6,3.9,0,,,0,,
