지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
421,2021-01-01 00:00,-6.1,260.9,1.9,0,,,57.2,0,0
421,2021-01-01 01:00,-6.4,245.2,.8,0,,,58.8,0,0
421,2021-01-01 02:00,-6.3,234.1,.7,0,,,60.1,0,0
421,2021-01-01 03:00,-6.3,0,.2,0,,,60.2,0,0
421,2021-01-01 04:00,-6.3,147.7,1.5,0,,,60.6,0,0
421,2021-01-01 05:00,-6.5,109.1,1.2,0,,,59.1,0,0
421,2021-01-01 06:00,-6.5,79,1,0,,,61.9,0,0
421,2021-01-01 07:00,-6.6,0,.3,0,,,63.7,0,0
421,2021-01-01 08:00,-6.4,152.1,.5,0,,,63.9,0,0
421,2021-01-01 09:00,-6.1,18.2,.9,0,,,65.7,0,0
421,2021-01-01 10:00,-4.6,9.5,1,0,,,59,0,0
421,2021-01-01 11:00,-2.6,153.2,1.2,0,,,51.4,0,0
421,2021-01-01 12:00,-1.8,76.1,1.4,0,,,45.9,0,0
421,2021-01-01 13:00,-.1,236.2,2.1,0,,,49.8,0,0
421,2021-01-01 14:00,.9,221.6,2.4,0,,,50.2,0,0
421,2021-01-01 15:00,.5,245.7,2.1,0,,,52.5,0,0
421,2021-01-01 16:00,.9,262.9,1.3,0,,,52.1,0,0
421,2021-01-01 17:00,.3,272.7,2.6,0,,,55.8,0,0
421,2021-01-01 18:00,.1,254.4,1.6,0,,,57.6,0,0
421,2021-01-01 19:00,-.1,236.8,1.5,0,,,60.9,0,0
421,2021-01-01 20:00,0,264.4,1.6,0,,,63.6,0,0
421,2021-01-01 21:00,-.3,221.3,1.5,0,,,68,0,0
421,2021-01-01 22:00,-.1,293.1,2.9,0,,,56.4,0,0
421,2021-01-01 23:00,-1,331.1,3.3,0,,,43.7,0,0
421,2021-01-02 00:00,-1.4,350.5,3.3,0,,,41.8,0,0
421,2021-01-02 01:00,-2,305,1.8,0,,,29.2,0,0
421,2021-01-02 02:00,-2.5,278.4,2.3,0,,,32.9,0,0
421,2021-01-02 03:00,-3.4,16.6,2.1,0,,,36,0,0
421,2021-01-02 04:00,-4,22.1,2.6,0,,,28.4,0,0
421,2021-01-02 05:00,-4.6,15.8,2.5,0,,,29.9,0,0
421,2021-01-02 06:00,-4.7,12.8,2.6,0,,,29.4,0,0
421,2021-01-02 07:00,-5.2,21,2.8,0,,,30.6,0,0
421,2021-01-02 08:00,-5.7,16.5,1.9,0,,,30.5,0,0
