지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
421,2018-01-01 00:00,-.1,305.9,1,0,,,41.2,0,0
421,2018-01-01 01:00,-.2,310.2,1.7,0,,,39.8,0,0
421,2018-01-01 02:00,-.4,260.2,1.5,0,,,41.4,0,0
421,2018-01-01 03:00,-.5,266.7,2,0,,,42.8,0,0
421,2018-01-01 04:00,-.8,266.6,2.1,0,,,45.4,0,0
421,2018-01-01 05:00,-.8,271.3,1.8,0,,,47,0,0
421,2018-01-01 06:00,-.8,277.1,2.1,0,,,45.4,0,0
421,2018-01-01 07:00,-1,279.1,1.8,0,,,46.7,0,0
421,2018-01-01 08:00,-1.2,265.1,.8,0,,,49.4,0,0
421,2018-01-01 09:00,-.4,159.4,.5,0,,,63.7,0,0
421,2018-01-01 10:00,.4,181.2,.7,0,,,51.5,0,0
421,2018-01-01 11:00,1.9,237.4,1.7,0,,,31.6,0,0
421,2018-01-01 12:00,2.5,239.2,2.4,0,,,28.4,0,0
421,2018-01-01 13:00,3.2,268.4,3.1,0,,,26.9,0,0
421,2018-01-01 14:00,3.4,252.5,2.4,0,,,28.9,0,0
421,2018-01-01 15:00,3.6,251.4,2.9,0,,,34.1,0,0
421,2018-01-01 16:00,3.2,237.5,3,0,,,34.5,0,0
421,2018-01-01 17:00,3,293,2.6,0,,,39.1,0,0
421,2018-01-01 18:00,2.5,259.3,2.4,0,,,41.1,0,0
421,2018-01-01 19:00,2.2,292.6,1,0,,,42.9,0,0
421,2018-01-01 20:00,1.6,230.2,1,0,,,46.8,0,0
421,2018-01-01 21:00,1.6,225.1,.9,0,,,49.8,0,0
421,2018-01-01 22:00,1.4,23.5,.5,0,,,51.3,0,0
421,2018-01-01 23:00,.8,0,.2,0,,,60.1,0,0
421,2018-01-02 00:00,.4,139.6,1,0,,,64.5,0,0
421,2018-01-02 01:00,0,0,.3,0,,,62.8,0,0
421,2018-01-02 02:00,-.3,105,.6,0,,,64.2,0,0
